Sample,Iteration,Kernel,Accuracy,C,Gamma
S4,1,rbf,0.9532163742690059,46.41588833612773,0.46415888336127775
S4,1,poly,0.6608187134502924,0.004641588833612777,215.44346900318823
S4,2,linear,0.9649122807017544,215.44346900318823,0.004641588833612777
S4,2,rbf,0.9707602339181286,2.154434690031882,10.0
S4,2,poly,0.6374269005847953,0.001,0.1
S4,3,linear,0.9766081871345029,0.021544346900318832,46.41588833612773
S4,3,rbf,0.9707602339181286,0.46415888336127775,0.001
S4,3,poly,0.9532163742690059,215.44346900318823,0.001
S4,4,linear,0.9766081871345029,0.021544346900318832,0.004641588833612777
S4,4,rbf,0.6374269005847953,0.001,2.154434690031882
S4,4,poly,0.8011695906432749,0.1,0.001
S4,5,linear,0.9707602339181286,46.41588833612773,2.154434690031882
S4,5,rbf,0.9532163742690059,46.41588833612773,10.0
S4,5,poly,0.9532163742690059,215.44346900318823,1000.0
S4,6,linear,0.9590643274853801,0.004641588833612777,0.46415888336127775
S4,6,rbf,0.9473684210526315,0.1,2.154434690031882
S4,6,poly,0.6374269005847953,0.001,1000.0
S4,7,linear,0.9766081871345029,0.021544346900318832,1000.0
S4,7,rbf,0.9707602339181286,0.46415888336127775,2.154434690031882
S4,7,poly,0.9590643274853801,1000.0,1000.0
S4,8,linear,0.9824561403508771,0.46415888336127775,0.1
S4,8,rbf,0.9473684210526315,0.1,46.41588833612773
S4,8,poly,0.8713450292397661,0.46415888336127775,46.41588833612773
S4,9,linear,0.9649122807017544,215.44346900318823,0.001
S4,9,rbf,0.9532163742690059,215.44346900318823,0.46415888336127775
S4,9,poly,0.9298245614035088,2.154434690031882,46.41588833612773
S4,10,linear,0.9590643274853801,0.004641588833612777,2.154434690031882
S4,10,rbf,0.9532163742690059,1000.0,1000.0
S4,10,poly,0.6374269005847953,0.001,0.001
S4,11,linear,0.9649122807017544,215.44346900318823,10.0
S4,11,rbf,0.9707602339181286,0.46415888336127775,0.001
S4,11,poly,0.695906432748538,0.021544346900318832,46.41588833612773
S4,12,linear,0.9766081871345029,0.021544346900318832,2.154434690031882
S4,12,rbf,0.6374269005847953,0.001,0.004641588833612777
S4,12,poly,0.9649122807017544,10.0,0.1
S4,13,linear,0.9473684210526315,0.001,0.1
S4,13,rbf,0.9707602339181286,0.46415888336127775,0.004641588833612777
S4,13,poly,0.9532163742690059,46.41588833612773,10.0
S4,14,linear,0.9473684210526315,0.001,0.001
S4,14,rbf,0.6374269005847953,0.004641588833612777,0.1
S4,14,poly,0.9298245614035088,2.154434690031882,0.1
S4,15,linear,0.9590643274853801,0.004641588833612777,2.154434690031882
S4,15,rbf,0.9766081871345029,10.0,0.021544346900318832
S4,15,poly,0.695906432748538,0.021544346900318832,0.021544346900318832
S4,16,linear,0.9824561403508771,0.1,0.021544346900318832
S4,16,rbf,0.6374269005847953,0.004641588833612777,215.44346900318823
S4,16,poly,0.9532163742690059,215.44346900318823,0.021544346900318832
S4,17,linear,0.9766081871345029,0.021544346900318832,0.004641588833612777
S4,17,rbf,0.9532163742690059,46.41588833612773,2.154434690031882
S4,17,poly,0.8713450292397661,0.46415888336127775,10.0
S4,18,linear,0.9766081871345029,0.021544346900318832,2.154434690031882
S4,18,rbf,0.6374269005847953,0.001,0.021544346900318832
S4,18,poly,0.9532163742690059,46.41588833612773,46.41588833612773
S4,19,linear,0.9707602339181286,46.41588833612773,0.46415888336127775
S4,19,rbf,0.9532163742690059,1000.0,0.1
S4,19,poly,0.9590643274853801,1000.0,2.154434690031882
S4,20,linear,0.9883040935672515,2.154434690031882,0.004641588833612777
S4,20,rbf,0.9532163742690059,1000.0,46.41588833612773
S4,20,poly,0.6608187134502924,0.004641588833612777,0.021544346900318832
S4,21,linear,0.9590643274853801,0.004641588833612777,0.1
S4,21,rbf,0.9707602339181286,2.154434690031882,10.0
S4,21,poly,0.9532163742690059,46.41588833612773,2.154434690031882
S4,22,linear,0.9883040935672515,2.154434690031882,0.001
S4,22,rbf,0.9532163742690059,215.44346900318823,0.46415888336127775
S4,22,poly,0.695906432748538,0.021544346900318832,10.0
S4,23,linear,0.9824561403508771,0.1,0.46415888336127775
S4,23,rbf,0.9532163742690059,215.44346900318823,0.021544346900318832
S4,23,poly,0.695906432748538,0.021544346900318832,0.001
S4,24,linear,0.9824561403508771,10.0,0.1
S4,24,rbf,0.9064327485380117,0.021544346900318832,10.0
S4,24,poly,0.9532163742690059,215.44346900318823,215.44346900318823
S4,25,linear,0.9590643274853801,0.004641588833612777,1000.0
S4,25,rbf,0.9473684210526315,0.1,10.0
S4,25,poly,0.695906432748538,0.021544346900318832,215.44346900318823
S4,26,linear,0.9766081871345029,0.021544346900318832,0.001
S4,26,rbf,0.9707602339181286,0.46415888336127775,0.46415888336127775
S4,26,poly,0.9590643274853801,1000.0,0.46415888336127775
S4,27,linear,0.9883040935672515,2.154434690031882,0.46415888336127775
S4,27,rbf,0.9473684210526315,0.1,0.004641588833612777
S4,27,poly,0.9298245614035088,2.154434690031882,0.1
S4,28,linear,0.9590643274853801,0.004641588833612777,1000.0
S4,28,rbf,0.9473684210526315,0.1,0.46415888336127775
S4,28,poly,0.6374269005847953,0.001,46.41588833612773
S4,29,linear,0.9824561403508771,0.46415888336127775,0.004641588833612777
S4,29,rbf,0.9532163742690059,215.44346900318823,0.46415888336127775
S4,29,poly,0.9532163742690059,46.41588833612773,0.1
S4,30,linear,0.9824561403508771,0.1,46.41588833612773
S4,30,rbf,0.9473684210526315,0.1,215.44346900318823
S4,30,poly,0.6374269005847953,0.001,0.021544346900318832
S4,31,linear,0.9590643274853801,0.004641588833612777,215.44346900318823
S4,31,rbf,0.6374269005847953,0.004641588833612777,0.46415888336127775
S4,31,poly,0.695906432748538,0.021544346900318832,1000.0
S4,32,linear,0.9649122807017544,1000.0,0.46415888336127775
S4,32,rbf,0.9707602339181286,0.46415888336127775,0.001
S4,32,poly,0.9298245614035088,2.154434690031882,1000.0
S4,33,linear,0.9824561403508771,0.1,0.46415888336127775
S4,33,rbf,0.9473684210526315,0.1,0.004641588833612777
S4,33,poly,0.9590643274853801,1000.0,0.001
S4,34,linear,0.9649122807017544,215.44346900318823,1000.0
S4,34,rbf,0.9064327485380117,0.021544346900318832,0.46415888336127775
S4,34,poly,0.695906432748538,0.021544346900318832,0.004641588833612777
S4,35,linear,0.9707602339181286,46.41588833612773,0.46415888336127775
S4,35,rbf,0.6374269005847953,0.001,215.44346900318823
S4,35,poly,0.6608187134502924,0.004641588833612777,0.001
S4,36,linear,0.9649122807017544,215.44346900318823,2.154434690031882
S4,36,rbf,0.9532163742690059,1000.0,0.021544346900318832
S4,36,poly,0.6608187134502924,0.004641588833612777,215.44346900318823
S4,37,linear,0.9707602339181286,46.41588833612773,2.154434690031882
S4,37,rbf,0.9532163742690059,1000.0,0.001
S4,37,poly,0.695906432748538,0.021544346900318832,215.44346900318823
S4,38,linear,0.9590643274853801,0.004641588833612777,0.021544346900318832
S4,38,rbf,0.9766081871345029,10.0,10.0
S4,38,poly,0.8011695906432749,0.1,0.001
S4,39,linear,0.9590643274853801,0.004641588833612777,215.44346900318823
S4,39,rbf,0.9064327485380117,0.021544346900318832,0.004641588833612777
S4,39,poly,0.9532163742690059,215.44346900318823,0.021544346900318832
S4,40,linear,0.9649122807017544,215.44346900318823,0.1
S4,40,rbf,0.9064327485380117,0.021544346900318832,0.46415888336127775
S4,40,poly,0.9532163742690059,46.41588833612773,10.0
S4,41,linear,0.9824561403508771,10.0,0.46415888336127775
S4,41,rbf,0.6374269005847953,0.001,0.004641588833612777
S4,41,poly,0.695906432748538,0.021544346900318832,10.0
S4,42,linear,0.9883040935672515,2.154434690031882,215.44346900318823
S4,42,rbf,0.9766081871345029,10.0,0.021544346900318832
S4,42,poly,0.9298245614035088,2.154434690031882,0.001
S4,43,linear,0.9883040935672515,2.154434690031882,2.154434690031882
S4,43,rbf,0.9532163742690059,215.44346900318823,2.154434690031882
S4,43,poly,0.9590643274853801,1000.0,215.44346900318823
S4,44,linear,0.9649122807017544,1000.0,0.46415888336127775
S4,44,rbf,0.9766081871345029,10.0,0.1
S4,44,poly,0.9590643274853801,1000.0,2.154434690031882
S4,45,linear,0.9707602339181286,46.41588833612773,0.46415888336127775
S4,45,rbf,0.9707602339181286,0.46415888336127775,0.004641588833612777
S4,45,poly,0.695906432748538,0.021544346900318832,10.0
S4,46,linear,0.9883040935672515,2.154434690031882,0.001
S4,46,rbf,0.6374269005847953,0.001,10.0
S4,46,poly,0.8713450292397661,0.46415888336127775,10.0
S4,47,linear,0.9824561403508771,0.1,0.004641588833612777
S4,47,rbf,0.9473684210526315,0.1,0.004641588833612777
S4,47,poly,0.9590643274853801,1000.0,0.001
S4,48,linear,0.9824561403508771,0.1,0.004641588833612777
S4,48,rbf,0.9707602339181286,2.154434690031882,0.001
S4,48,poly,0.6608187134502924,0.004641588833612777,0.004641588833612777
S4,49,linear,0.9824561403508771,10.0,0.46415888336127775
S4,49,rbf,0.9532163742690059,215.44346900318823,0.004641588833612777
S4,49,poly,0.8011695906432749,0.1,0.46415888336127775
S4,50,linear,0.9883040935672515,2.154434690031882,0.021544346900318832
S4,50,rbf,0.6374269005847953,0.004641588833612777,215.44346900318823
S4,50,poly,0.8011695906432749,0.1,0.46415888336127775
S4,51,linear,0.9590643274853801,0.004641588833612777,2.154434690031882
S4,51,rbf,0.9532163742690059,1000.0,10.0
S4,51,poly,0.6608187134502924,0.004641588833612777,0.004641588833612777
S4,52,linear,0.9590643274853801,0.004641588833612777,0.46415888336127775
S4,52,rbf,0.9532163742690059,215.44346900318823,0.001
S4,52,poly,0.9590643274853801,1000.0,0.46415888336127775
S4,53,linear,0.9824561403508771,0.1,2.154434690031882
S4,53,rbf,0.6374269005847953,0.004641588833612777,0.021544346900318832
S4,53,poly,0.6374269005847953,0.001,46.41588833612773
S4,54,linear,0.9824561403508771,0.46415888336127775,215.44346900318823
S4,54,rbf,0.9532163742690059,215.44346900318823,215.44346900318823
S4,54,poly,0.8713450292397661,0.46415888336127775,0.1
S4,55,linear,0.9824561403508771,0.1,0.46415888336127775
S4,55,rbf,0.9532163742690059,215.44346900318823,10.0
S4,55,poly,0.8011695906432749,0.1,1000.0
S4,56,linear,0.9649122807017544,215.44346900318823,0.1
S4,56,rbf,0.9707602339181286,0.46415888336127775,2.154434690031882
S4,56,poly,0.695906432748538,0.021544346900318832,0.001
S4,57,linear,0.9824561403508771,0.1,0.004641588833612777
S4,57,rbf,0.9064327485380117,0.021544346900318832,215.44346900318823
S4,57,poly,0.8011695906432749,0.1,0.004641588833612777
S4,58,linear,0.9649122807017544,215.44346900318823,0.004641588833612777
S4,58,rbf,0.9707602339181286,0.46415888336127775,0.1
S4,58,poly,0.9532163742690059,215.44346900318823,10.0
S4,59,linear,0.9590643274853801,0.004641588833612777,215.44346900318823
S4,59,rbf,0.9707602339181286,2.154434690031882,2.154434690031882
S4,59,poly,0.9649122807017544,10.0,0.1
S4,60,linear,0.9473684210526315,0.001,0.021544346900318832
S4,60,rbf,0.9766081871345029,10.0,46.41588833612773
S4,60,poly,0.9532163742690059,215.44346900318823,10.0
S4,61,linear,0.9649122807017544,215.44346900318823,0.004641588833612777
S4,61,rbf,0.9766081871345029,10.0,0.001
S4,61,poly,0.9532163742690059,215.44346900318823,0.004641588833612777
S4,62,linear,0.9707602339181286,46.41588833612773,0.004641588833612777
S4,62,rbf,0.6374269005847953,0.004641588833612777,0.46415888336127775
S4,62,poly,0.695906432748538,0.021544346900318832,0.004641588833612777
S4,63,linear,0.9883040935672515,2.154434690031882,215.44346900318823
S4,63,rbf,0.9707602339181286,2.154434690031882,215.44346900318823
S4,63,poly,0.9532163742690059,215.44346900318823,0.021544346900318832
S4,64,linear,0.9883040935672515,2.154434690031882,0.001
S4,64,rbf,0.9473684210526315,0.1,2.154434690031882
S4,64,poly,0.6608187134502924,0.004641588833612777,0.001
S4,65,linear,0.9824561403508771,0.46415888336127775,2.154434690031882
S4,65,rbf,0.6374269005847953,0.004641588833612777,2.154434690031882
S4,65,poly,0.9532163742690059,46.41588833612773,0.001
S4,66,linear,0.9649122807017544,215.44346900318823,0.001
S4,66,rbf,0.9766081871345029,10.0,0.46415888336127775
S4,66,poly,0.9532163742690059,215.44346900318823,1000.0
S4,67,linear,0.9590643274853801,0.004641588833612777,215.44346900318823
S4,67,rbf,0.9064327485380117,0.021544346900318832,2.154434690031882
S4,67,poly,0.9532163742690059,46.41588833612773,0.46415888336127775
S4,68,linear,0.9590643274853801,0.004641588833612777,0.021544346900318832
S4,68,rbf,0.9532163742690059,46.41588833612773,2.154434690031882
S4,68,poly,0.9590643274853801,1000.0,0.46415888336127775
S4,69,linear,0.9649122807017544,1000.0,2.154434690031882
S4,69,rbf,0.9532163742690059,1000.0,0.001
S4,69,poly,0.6608187134502924,0.004641588833612777,10.0
S4,70,linear,0.9883040935672515,2.154434690031882,0.004641588833612777
S4,70,rbf,0.9473684210526315,0.1,10.0
S4,70,poly,0.6374269005847953,0.001,46.41588833612773
S4,71,linear,0.9707602339181286,46.41588833612773,0.46415888336127775
S4,71,rbf,0.9766081871345029,10.0,0.1
S4,71,poly,0.9532163742690059,46.41588833612773,0.1
S4,72,linear,0.9824561403508771,0.1,0.004641588833612777
S4,72,rbf,0.9473684210526315,0.1,1000.0
S4,72,poly,0.9532163742690059,46.41588833612773,46.41588833612773
S4,73,linear,0.9649122807017544,1000.0,0.001
S4,73,rbf,0.9064327485380117,0.021544346900318832,0.46415888336127775
S4,73,poly,0.9298245614035088,2.154434690031882,1000.0
S4,74,linear,0.9824561403508771,10.0,215.44346900318823
S4,74,rbf,0.9707602339181286,2.154434690031882,10.0
S4,74,poly,0.6374269005847953,0.001,1000.0
S4,75,linear,0.9883040935672515,2.154434690031882,0.021544346900318832
S4,75,rbf,0.9064327485380117,0.021544346900318832,46.41588833612773
S4,75,poly,0.6374269005847953,0.001,0.021544346900318832
S4,76,linear,0.9590643274853801,0.004641588833612777,1000.0
S4,76,rbf,0.9064327485380117,0.021544346900318832,0.001
S4,76,poly,0.9298245614035088,2.154434690031882,0.021544346900318832
S4,77,linear,0.9824561403508771,10.0,46.41588833612773
S4,77,rbf,0.9064327485380117,0.021544346900318832,0.001
S4,77,poly,0.9532163742690059,215.44346900318823,2.154434690031882
S4,78,linear,0.9590643274853801,0.004641588833612777,1000.0
S4,78,rbf,0.9707602339181286,2.154434690031882,0.004641588833612777
S4,78,poly,0.6374269005847953,0.001,2.154434690031882
S4,79,linear,0.9649122807017544,1000.0,0.46415888336127775
S4,79,rbf,0.9532163742690059,46.41588833612773,215.44346900318823
S4,79,poly,0.6608187134502924,0.004641588833612777,0.004641588833612777
S4,80,linear,0.9824561403508771,0.1,0.1
S4,80,rbf,0.6374269005847953,0.001,2.154434690031882
S4,80,poly,0.9298245614035088,2.154434690031882,1000.0
S4,81,linear,0.9824561403508771,10.0,46.41588833612773
S4,81,rbf,0.9707602339181286,0.46415888336127775,0.004641588833612777
S4,81,poly,0.9532163742690059,46.41588833612773,2.154434690031882
S4,82,linear,0.9766081871345029,0.021544346900318832,10.0
S4,82,rbf,0.9064327485380117,0.021544346900318832,0.021544346900318832
S4,82,poly,0.6608187134502924,0.004641588833612777,0.004641588833612777
S4,83,linear,0.9473684210526315,0.001,10.0
S4,83,rbf,0.9532163742690059,46.41588833612773,0.1
S4,83,poly,0.9649122807017544,10.0,2.154434690031882
S4,84,linear,0.9824561403508771,0.46415888336127775,0.004641588833612777
S4,84,rbf,0.6374269005847953,0.001,1000.0
S4,84,poly,0.8713450292397661,0.46415888336127775,10.0
S4,85,linear,0.9649122807017544,215.44346900318823,0.001
S4,85,rbf,0.9532163742690059,215.44346900318823,215.44346900318823
S4,85,poly,0.9649122807017544,10.0,215.44346900318823
S4,86,linear,0.9649122807017544,215.44346900318823,10.0
S4,86,rbf,0.9766081871345029,10.0,0.004641588833612777
S4,86,poly,0.6608187134502924,0.004641588833612777,0.001
S4,87,linear,0.9707602339181286,46.41588833612773,215.44346900318823
S4,87,rbf,0.9532163742690059,46.41588833612773,0.004641588833612777
S4,87,poly,0.9532163742690059,46.41588833612773,0.46415888336127775
S4,88,linear,0.9766081871345029,0.021544346900318832,0.004641588833612777
S4,88,rbf,0.9707602339181286,2.154434690031882,1000.0
S4,88,poly,0.695906432748538,0.021544346900318832,46.41588833612773
S4,89,linear,0.9824561403508771,0.1,0.1
S4,89,rbf,0.9707602339181286,0.46415888336127775,2.154434690031882
S4,89,poly,0.9649122807017544,10.0,1000.0
S4,90,linear,0.9824561403508771,10.0,46.41588833612773
S4,90,rbf,0.9532163742690059,215.44346900318823,0.004641588833612777
S4,90,poly,0.8713450292397661,0.46415888336127775,0.001
S4,91,linear,0.9473684210526315,0.001,0.1
S4,91,rbf,0.9064327485380117,0.021544346900318832,10.0
S4,91,poly,0.6374269005847953,0.001,0.001
S4,92,linear,0.9883040935672515,2.154434690031882,0.001
S4,92,rbf,0.6374269005847953,0.001,0.46415888336127775
S4,92,poly,0.695906432748538,0.021544346900318832,0.004641588833612777
S4,93,linear,0.9824561403508771,10.0,1000.0
S4,93,rbf,0.9707602339181286,0.46415888336127775,0.004641588833612777
S4,93,poly,0.9532163742690059,215.44346900318823,46.41588833612773
S4,94,linear,0.9707602339181286,46.41588833612773,2.154434690031882
S4,94,rbf,0.9766081871345029,10.0,0.46415888336127775
S4,94,poly,0.8011695906432749,0.1,10.0
S4,95,linear,0.9824561403508771,10.0,0.021544346900318832
S4,95,rbf,0.9766081871345029,10.0,0.46415888336127775
S4,95,poly,0.9298245614035088,2.154434690031882,0.004641588833612777
S4,96,linear,0.9590643274853801,0.004641588833612777,0.021544346900318832
S4,96,rbf,0.9532163742690059,1000.0,0.1
S4,96,poly,0.9649122807017544,10.0,0.021544346900318832
S4,97,linear,0.9473684210526315,0.001,1000.0
S4,97,rbf,0.9707602339181286,0.46415888336127775,0.46415888336127775
S4,97,poly,0.6608187134502924,0.004641588833612777,10.0
S4,98,linear,0.9590643274853801,0.004641588833612777,0.021544346900318832
S4,98,rbf,0.9707602339181286,0.46415888336127775,1000.0
S4,98,poly,0.8713450292397661,0.46415888336127775,1000.0
S4,99,linear,0.9883040935672515,2.154434690031882,0.004641588833612777
S4,99,rbf,0.9766081871345029,10.0,10.0
S4,99,poly,0.9532163742690059,215.44346900318823,215.44346900318823
S5,0,linear,0.9415204678362573,1000.0,2.154434690031882
S5,0,rbf,0.9590643274853801,0.1,46.41588833612773
S5,0,poly,0.8888888888888888,0.1,0.001
S5,1,linear,0.9824561403508771,0.46415888336127775,0.004641588833612777
S5,1,rbf,0.9590643274853801,1000.0,0.001
S5,1,poly,0.935672514619883,215.44346900318823,0.004641588833612777
S5,2,linear,0.9824561403508771,0.001,10.0
S5,2,rbf,0.9590643274853801,0.1,10.0
S5,2,poly,0.9473684210526315,46.41588833612773,1000.0
S5,3,linear,0.9883040935672515,0.021544346900318832,1000.0
S5,3,rbf,0.9590643274853801,215.44346900318823,1000.0
S5,3,poly,0.9473684210526315,46.41588833612773,0.46415888336127775
S5,4,linear,0.9824561403508771,0.001,0.004641588833612777
S5,4,rbf,0.9824561403508771,0.46415888336127775,1000.0
S5,4,poly,0.7368421052631579,0.004641588833612777,0.004641588833612777
S5,5,linear,0.9415204678362573,1000.0,1000.0
S5,5,rbf,0.6842105263157895,0.004641588833612777,0.004641588833612777
S5,5,poly,0.8187134502923976,0.021544346900318832,0.021544346900318832
S5,6,linear,0.9883040935672515,0.021544346900318832,0.004641588833612777
S5,6,rbf,0.9590643274853801,46.41588833612773,0.46415888336127775
S5,6,poly,0.9649122807017544,10.0,215.44346900318823
S5,7,linear,0.9590643274853801,10.0,0.004641588833612777
S5,7,rbf,0.9590643274853801,0.1,46.41588833612773
S5,7,poly,0.8187134502923976,0.021544346900318832,0.1
S5,8,linear,0.9824561403508771,0.1,0.021544346900318832
S5,8,rbf,0.9590643274853801,46.41588833612773,2.154434690031882
S5,8,poly,0.9707602339181286,2.154434690031882,0.46415888336127775
S5,9,linear,0.9824561403508771,0.46415888336127775,0.001
S5,9,rbf,0.9590643274853801,46.41588833612773,10.0
S5,9,poly,0.6900584795321637,0.001,0.004641588833612777
S5,10,linear,0.9532163742690059,46.41588833612773,0.004641588833612777
S5,10,rbf,0.9590643274853801,215.44346900318823,0.46415888336127775
S5,10,poly,0.8187134502923976,0.021544346900318832,0.004641588833612777
S5,11,linear,0.9824561403508771,0.001,0.1
S5,11,rbf,0.9590643274853801,0.1,2.154434690031882
S5,11,poly,0.9707602339181286,2.154434690031882,215.44346900318823
S5,12,linear,0.9824561403508771,2.154434690031882,0.001
S5,12,rbf,0.9590643274853801,1000.0,0.001
S5,12,poly,0.9649122807017544,10.0,215.44346900318823
S5,13,linear,0.9590643274853801,10.0,46.41588833612773
S5,13,rbf,0.9824561403508771,0.46415888336127775,0.001
S5,13,poly,0.8888888888888888,0.1,0.021544346900318832
S5,14,linear,0.9883040935672515,0.004641588833612777,0.46415888336127775
S5,14,rbf,0.6842105263157895,0.001,0.004641588833612777
S5,14,poly,0.9473684210526315,0.46415888336127775,0.1
S5,15,linear,0.9824561403508771,0.46415888336127775,2.154434690031882
S5,15,rbf,0.9707602339181286,0.021544346900318832,0.004641588833612777
S5,15,poly,0.7368421052631579,0.004641588833612777,0.46415888336127775
S5,16,linear,0.9824561403508771,0.46415888336127775,10.0
S5,16,rbf,0.9824561403508771,0.46415888336127775,2.154434690031882
S5,16,poly,0.935672514619883,215.44346900318823,0.46415888336127775
S5,17,linear,0.9473684210526315,215.44346900318823,0.021544346900318832
S5,17,rbf,0.9590643274853801,0.1,1000.0
S5,17,poly,0.9473684210526315,0.46415888336127775,2.154434690031882
S5,18,linear,0.9824561403508771,0.46415888336127775,0.021544346900318832
S5,18,rbf,0.9824561403508771,0.46415888336127775,10.0
S5,18,poly,0.7368421052631579,0.004641588833612777,215.44346900318823
S5,19,linear,0.9824561403508771,0.001,0.46415888336127775
S5,19,rbf,0.9590643274853801,0.1,10.0
S5,19,poly,0.9649122807017544,10.0,215.44346900318823
S5,20,linear,0.9883040935672515,0.021544346900318832,2.154434690031882
S5,20,rbf,0.9824561403508771,0.46415888336127775,2.154434690031882
S5,20,poly,0.9473684210526315,0.46415888336127775,46.41588833612773
S5,21,linear,0.9415204678362573,1000.0,215.44346900318823
S5,21,rbf,0.6842105263157895,0.001,0.001
S5,21,poly,0.7368421052631579,0.004641588833612777,0.46415888336127775
S5,22,linear,0.9883040935672515,0.004641588833612777,0.004641588833612777
S5,22,rbf,0.9590643274853801,1000.0,46.41588833612773
S5,22,poly,0.7368421052631579,0.004641588833612777,0.1
S5,23,linear,0.9824561403508771,0.001,0.004641588833612777
S5,23,rbf,0.6842105263157895,0.004641588833612777,0.1
S5,23,poly,0.935672514619883,215.44346900318823,0.1
S5,24,linear,0.9532163742690059,46.41588833612773,10.0
S5,24,rbf,0.9824561403508771,2.154434690031882,0.021544346900318832
S5,24,poly,0.6900584795321637,0.001,0.004641588833612777
S5,25,linear,0.9532163742690059,46.41588833612773,0.1
S5,25,rbf,0.9824561403508771,2.154434690031882,0.004641588833612777
S5,25,poly,0.9473684210526315,46.41588833612773,0.1
S5,26,linear,0.9824561403508771,0.001,0.46415888336127775
S5,26,rbf,0.9590643274853801,46.41588833612773,0.46415888336127775
S5,26,poly,0.9473684210526315,46.41588833612773,1000.0
S5,27,linear,0.9883040935672515,0.021544346900318832,1000.0
S5,27,rbf,0.9590643274853801,215.44346900318823,1000.0
S5,27,poly,0.935672514619883,215.44346900318823,46.41588833612773
S5,28,linear,0.9824561403508771,0.1,0.001
S5,28,rbf,0.9590643274853801,46.41588833612773,0.1
S5,28,poly,0.9473684210526315,0.46415888336127775,215.44346900318823
S5,29,linear,0.9532163742690059,46.41588833612773,0.1
S5,29,rbf,0.9590643274853801,215.44346900318823,0.004641588833612777
S5,29,poly,0.6900584795321637,0.001,0.46415888336127775
S5,30,linear,0.9883040935672515,0.004641588833612777,0.021544346900318832
S5,30,rbf,0.9707602339181286,0.021544346900318832,0.004641588833612777
S5,30,poly,0.9707602339181286,2.154434690031882,2.154434690031882
S5,31,linear,0.9824561403508771,0.46415888336127775,0.004641588833612777
S5,31,rbf,0.9824561403508771,2.154434690031882,215.44346900318823
S5,31,poly,0.8187134502923976,0.021544346900318832,0.004641588833612777
S5,32,linear,0.9883040935672515,0.004641588833612777,215.44346900318823
S5,32,rbf,0.9590643274853801,1000.0,10.0
S5,32,poly,0.9181286549707602,1000.0,0.1
S5,33,linear,0.9883040935672515,0.021544346900318832,1000.0
S5,33,rbf,0.9707602339181286,0.021544346900318832,0.46415888336127775
S5,33,poly,0.7368421052631579,0.004641588833612777,1000.0
S5,34,linear,0.9824561403508771,0.001,0.46415888336127775
S5,34,rbf,0.9707602339181286,0.021544346900318832,0.001
S5,34,poly,0.935672514619883,215.44346900318823,0.021544346900318832
S5,35,linear,0.9824561403508771,0.001,1000.0
S5,35,rbf,0.9590643274853801,0.1,1000.0
S5,35,poly,0.9473684210526315,0.46415888336127775,10.0
S5,36,linear,0.9590643274853801,10.0,0.1
S5,36,rbf,0.9824561403508771,2.154434690031882,0.004641588833612777
S5,36,poly,0.9473684210526315,46.41588833612773,0.46415888336127775
S5,37,linear,0.9824561403508771,0.001,46.41588833612773
S5,37,rbf,0.6842105263157895,0.001,0.004641588833612777
S5,37,poly,0.7368421052631579,0.004641588833612777,0.1
S5,38,linear,0.9532163742690059,46.41588833612773,0.021544346900318832
S5,38,rbf,0.9590643274853801,1000.0,1000.0
S5,38,poly,0.9473684210526315,46.41588833612773,10.0
S5,39,linear,0.9824561403508771,0.001,46.41588833612773
S5,39,rbf,0.9590643274853801,215.44346900318823,46.41588833612773
S5,39,poly,0.9473684210526315,46.41588833612773,0.021544346900318832
S5,40,linear,0.9824561403508771,0.46415888336127775,0.46415888336127775
S5,40,rbf,0.6842105263157895,0.004641588833612777,46.41588833612773
S5,40,poly,0.9473684210526315,0.46415888336127775,10.0
S5,41,linear,0.9883040935672515,0.021544346900318832,1000.0
S5,41,rbf,0.9590643274853801,1000.0,0.004641588833612777
S5,41,poly,0.9181286549707602,1000.0,46.41588833612773
S5,42,linear,0.9590643274853801,10.0,0.46415888336127775
S5,42,rbf,0.9824561403508771,0.46415888336127775,46.41588833612773
S5,42,poly,0.9649122807017544,10.0,0.001
S5,43,linear,0.9824561403508771,0.46415888336127775,1000.0
S5,43,rbf,0.9590643274853801,46.41588833612773,1000.0
S5,43,poly,0.9707602339181286,2.154434690031882,10.0
S5,44,linear,0.9824561403508771,2.154434690031882,215.44346900318823
S5,44,rbf,0.9590643274853801,46.41588833612773,2.154434690031882
S5,44,poly,0.935672514619883,215.44346900318823,215.44346900318823
S5,45,linear,0.9532163742690059,46.41588833612773,10.0
S5,45,rbf,0.6842105263157895,0.004641588833612777,10.0
S5,45,poly,0.935672514619883,215.44346900318823,1000.0
S5,46,linear,0.9824561403508771,0.001,215.44346900318823
S5,46,rbf,0.9590643274853801,46.41588833612773,1000.0
S5,46,poly,0.9707602339181286,2.154434690031882,0.021544346900318832
S5,47,linear,0.9415204678362573,1000.0,46.41588833612773
S5,47,rbf,0.9590643274853801,215.44346900318823,0.001
S5,47,poly,0.7368421052631579,0.004641588833612777,2.154434690031882
S5,48,linear,0.9415204678362573,1000.0,46.41588833612773
S5,48,rbf,0.9707602339181286,0.021544346900318832,0.004641588833612777
S5,48,poly,0.935672514619883,215.44346900318823,10.0
S5,49,linear,0.9824561403508771,0.1,0.1
S5,49,rbf,0.9590643274853801,46.41588833612773,10.0
S5,49,poly,0.9707602339181286,2.154434690031882,215.44346900318823
S5,50,linear,0.9824561403508771,2.154434690031882,10.0
S5,50,rbf,0.9707602339181286,0.021544346900318832,10.0
